0,1,2,3,4,5,6,7,8,9,temperature,category
86.0,75.0,58.0,108.0,110.0,69.0,84.0,93.0,87.0,41.48493702538308,55.5,5
86.0,75.0,58.0,108.0,110.0,69.0,84.0,94.0,86.0,41.48493702538308,55.6,5
86.0,75.0,58.0,108.0,110.0,69.0,84.0,94.0,86.0,41.48493702538308,55.7,5
86.0,75.0,58.0,109.0,110.0,69.0,84.0,94.0,86.0,41.48493702538308,55.8,5
86.0,75.0,58.0,109.0,110.0,69.0,84.0,94.0,86.0,41.48493702538308,55.9,5
86.0,75.0,58.0,109.0,110.0,69.0,84.0,94.0,86.0,41.48493702538308,56.0,5
86.0,75.0,58.0,109.0,110.0,69.0,84.0,94.0,86.0,41.48493702538308,56.1,5
86.0,75.0,57.0,109.0,111.0,69.0,84.0,94.0,85.0,41.7612260356422,56.2,5
86.0,75.0,57.0,109.0,111.0,69.0,85.0,94.0,85.0,41.7612260356422,56.3,5
86.0,75.0,57.0,109.0,111.0,69.0,85.0,94.0,85.0,41.48493702538308,56.4,5
86.0,75.0,57.0,109.0,111.0,69.0,85.0,94.0,85.0,41.48493702538308,56.5,5
87.0,78.0,59.0,116.0,128.0,81.0,76.0,97.0,100.0,63.15853069855251,56.6,5
87.0,78.0,58.0,116.0,128.0,81.0,76.0,97.0,100.0,63.15853069855251,56.7,5
86.0,78.0,58.0,117.0,128.0,81.0,76.0,97.0,100.0,63.15853069855251,56.8,5
86.0,78.0,58.0,117.0,128.0,81.0,76.0,97.0,99.0,63.15853069855251,56.9,5
86.0,78.0,58.0,117.0,129.0,81.0,76.0,97.0,99.0,63.15853069855251,57.0,5
86.0,78.0,58.0,117.0,129.0,82.0,76.0,97.0,99.0,64.47480127925948,57.1,5
86.0,78.0,58.0,117.0,129.0,82.0,76.0,97.0,99.0,64.47480127925948,57.2,5
86.0,78.0,58.0,117.0,129.0,82.0,76.0,97.0,99.0,64.47480127925948,57.3,5
86.0,78.0,58.0,117.0,129.0,82.0,76.0,97.0,98.0,64.47480127925948,57.4,5
86.0,78.0,58.0,117.0,129.0,82.0,76.0,97.0,98.0,64.47480127925948,57.5,5
86.0,78.0,58.0,117.0,130.0,82.0,76.0,97.0,98.0,64.47480127925948,57.6,5
86.0,78.0,58.0,118.0,130.0,82.0,77.0,97.0,98.0,64.47480127925948,57.7,5
86.0,78.0,58.0,118.0,130.0,82.0,77.0,97.0,97.0,64.47480127925948,57.8,5
86.0,78.0,58.0,118.0,130.0,82.0,77.0,97.0,97.0,64.47480127925948,57.9,5
85.0,78.0,58.0,118.0,130.0,82.0,77.0,98.0,97.0,64.47480127925948,58.0,5
85.0,78.0,58.0,118.0,131.0,82.0,77.0,98.0,97.0,64.47480127925948,58.1,5
85.0,78.0,58.0,118.0,131.0,82.0,77.0,98.0,96.0,65.39113089708727,58.2,5
85.0,78.0,58.0,118.0,131.0,82.0,77.0,98.0,96.0,65.39113089708727,58.3,5
85.0,78.0,58.0,118.0,131.0,83.0,77.0,98.0,96.0,65.39113089708727,58.4,5
85.0,78.0,58.0,119.0,131.0,83.0,77.0,98.0,96.0,65.39113089708727,58.5,5
85.0,77.0,58.0,119.0,132.0,83.0,77.0,98.0,96.0,65.39113089708727,58.6,5
85.0,77.0,58.0,119.0,132.0,83.0,77.0,98.0,95.0,65.39113089708727,58.7,5
85.0,77.0,58.0,119.0,132.0,83.0,77.0,98.0,95.0,65.39113089708727,58.8,5
85.0,77.0,58.0,119.0,132.0,83.0,77.0,98.0,95.0,27.85677655436824,58.9,5
85.0,77.0,58.0,120.0,134.0,84.0,78.0,98.0,95.0,62.64982043070834,59.0,5
85.0,77.0,58.0,119.0,133.0,83.0,77.0,98.0,94.0,29.120439557122072,59.1,5
85.0,77.0,58.0,119.0,133.0,83.0,77.0,98.0,94.0,30.59411708155671,59.2,5
85.0,77.0,58.0,119.0,133.0,83.0,77.0,98.0,94.0,30.59411708155671,59.3,5
85.0,77.0,58.0,119.0,133.0,83.0,78.0,98.0,94.0,31.400636936215164,59.4,5
85.0,77.0,58.0,120.0,133.0,83.0,78.0,99.0,94.0,32.2490309931942,59.5,5
85.0,77.0,58.0,120.0,134.0,83.0,78.0,99.0,93.0,32.2490309931942,59.6,5
85.0,77.0,58.0,120.0,134.0,83.0,78.0,99.0,93.0,33.13608305156178,59.7,5
85.0,77.0,58.0,120.0,134.0,84.0,78.0,99.0,93.0,34.0147027033899,59.8,5
85.0,77.0,57.0,120.0,134.0,84.0,78.0,99.0,93.0,34.0147027033899,59.9,5
85.0,77.0,57.0,120.0,134.0,84.0,78.0,99.0,92.0,34.0147027033899,60.0,6
85.0,77.0,57.0,120.0,134.0,84.0,78.0,99.0,92.0,34.0147027033899,60.1,6
85.0,77.0,57.0,120.0,135.0,84.0,78.0,99.0,92.0,34.0147027033899,60.2,6
84.0,77.0,57.0,120.0,135.0,84.0,78.0,99.0,92.0,34.0147027033899,60.3,6
84.0,77.0,57.0,120.0,135.0,84.0,78.0,99.0,92.0,34.0147027033899,60.4,6
84.0,77.0,57.0,121.0,135.0,84.0,78.0,99.0,92.0,34.0147027033899,60.5,6
84.0,77.0,57.0,121.0,135.0,84.0,78.0,99.0,91.0,34.0147027033899,60.6,6
84.0,77.0,57.0,121.0,136.0,84.0,78.0,99.0,91.0,34.0147027033899,60.7,6
84.0,77.0,57.0,121.0,136.0,84.0,78.0,99.0,91.0,34.0147027033899,60.8,6
84.0,77.0,57.0,121.0,136.0,84.0,78.0,99.0,91.0,34.0147027033899,60.9,6
84.0,77.0,57.0,121.0,136.0,84.0,78.0,100.0,91.0,34.0147027033899,61.0,6
84.0,77.0,57.0,121.0,136.0,84.0,78.0,100.0,90.0,34.0,61.1,6
84.0,76.0,57.0,121.0,136.0,84.0,78.0,100.0,90.0,66.70832032063167,61.2,6
84.0,76.0,57.0,121.0,137.0,84.0,78.0,100.0,90.0,66.70832032063167,61.3,6
84.0,76.0,57.0,121.0,137.0,84.0,78.0,100.0,90.0,66.70832032063167,61.4,6
84.0,76.0,57.0,121.0,137.0,84.0,78.0,100.0,90.0,66.70832032063167,61.5,6
84.0,76.0,57.0,122.0,137.0,84.0,78.0,100.0,89.0,66.70832032063167,61.6,6
84.0,76.0,57.0,122.0,137.0,85.0,78.0,100.0,89.0,66.70832032063167,61.7,6
84.0,76.0,57.0,122.0,138.0,85.0,78.0,100.0,89.0,67.62396025078685,61.8,6
84.0,76.0,57.0,122.0,138.0,85.0,78.0,100.0,89.0,67.62396025078685,61.9,6
84.0,76.0,57.0,122.0,138.0,85.0,78.0,100.0,89.0,67.62396025078685,62.0,6
84.0,76.0,57.0,122.0,138.0,85.0,78.0,100.0,89.0,66.70832032063167,62.1,6
84.0,76.0,57.0,122.0,138.0,85.0,78.0,100.0,89.0,67.62396025078685,62.2,6
84.0,76.0,57.0,122.0,139.0,85.0,78.0,101.0,88.0,67.62396025078685,62.3,6
84.0,76.0,57.0,122.0,139.0,85.0,78.0,101.0,88.0,67.62396025078685,62.4,6
84.0,76.0,57.0,122.0,139.0,85.0,78.0,101.0,88.0,67.62396025078685,62.5,6
84.0,76.0,57.0,123.0,139.0,85.0,78.0,101.0,88.0,67.62396025078685,62.6,6
84.0,76.0,57.0,123.0,139.0,85.0,78.0,101.0,88.0,67.62396025078685,62.7,6
84.0,70.0,54.0,125.0,139.0,91.0,74.0,89.0,96.0,59.93329625508679,62.8,6
84.0,70.0,54.0,125.0,140.0,91.0,74.0,89.0,96.0,59.93329625508679,62.9,6
84.0,70.0,54.0,125.0,140.0,91.0,74.0,89.0,96.0,59.93329625508679,63.0,6
84.0,70.0,54.0,125.0,140.0,91.0,74.0,89.0,96.0,59.93329625508679,63.1,6
84.0,70.0,54.0,126.0,140.0,92.0,74.0,89.0,95.0,59.93329625508679,63.2,6
84.0,70.0,54.0,126.0,140.0,92.0,74.0,89.0,95.0,59.93329625508679,63.3,6
84.0,70.0,54.0,126.0,141.0,92.0,74.0,89.0,95.0,59.93329625508679,63.4,6
84.0,70.0,54.0,126.0,141.0,92.0,74.0,89.0,95.0,59.93329625508679,63.5,6
84.0,70.0,54.0,126.0,141.0,92.0,74.0,90.0,95.0,59.033888572581766,63.6,6
84.0,70.0,54.0,126.0,141.0,92.0,74.0,90.0,95.0,59.033888572581766,63.7,6
84.0,70.0,54.0,126.0,141.0,92.0,74.0,90.0,95.0,59.033888572581766,63.8,6
84.0,70.0,54.0,126.0,141.0,92.0,74.0,90.0,95.0,59.033888572581766,63.9,6
84.0,70.0,54.0,126.0,142.0,92.0,74.0,90.0,94.0,59.033888572581766,64.0,6
84.0,70.0,54.0,126.0,142.0,92.0,74.0,90.0,94.0,59.033888572581766,64.1,6
84.0,70.0,54.0,126.0,142.0,92.0,74.0,90.0,94.0,59.033888572581766,64.2,6
84.0,70.0,54.0,126.0,142.0,92.0,74.0,90.0,94.0,59.033888572581766,64.3,6
84.0,70.0,54.0,126.0,142.0,92.0,75.0,90.0,94.0,59.033888572581766,64.4,6
84.0,70.0,54.0,126.0,142.0,93.0,75.0,91.0,94.0,59.033888572581766,64.5,6
84.0,70.0,54.0,126.0,142.0,93.0,75.0,91.0,94.0,59.033888572581766,64.6,6
84.0,70.0,54.0,127.0,143.0,93.0,75.0,91.0,93.0,59.033888572581766,64.7,6
84.0,70.0,54.0,127.0,143.0,93.0,75.0,91.0,93.0,59.033888572581766,64.8,6
84.0,70.0,54.0,127.0,143.0,93.0,75.0,91.0,93.0,59.033888572581766,64.9,6
83.0,70.0,54.0,127.0,143.0,93.0,75.0,91.0,93.0,59.033888572581766,65.0,6
83.0,70.0,54.0,127.0,143.0,93.0,75.0,91.0,93.0,59.033888572581766,65.1,6
83.0,70.0,54.0,127.0,143.0,93.0,75.0,91.0,93.0,59.033888572581766,65.2,6
83.0,70.0,54.0,127.0,144.0,93.0,75.0,91.0,93.0,59.033888572581766,65.3,6
83.0,70.0,54.0,127.0,144.0,93.0,75.0,92.0,93.0,59.033888572581766,65.4,6
83.0,70.0,54.0,127.0,144.0,93.0,75.0,92.0,92.0,59.033888572581766,65.5,6
83.0,70.0,54.0,127.0,144.0,93.0,75.0,92.0,92.0,59.033888572581766,65.6,6
83.0,70.0,54.0,127.0,144.0,93.0,75.0,92.0,92.0,59.033888572581766,65.7,6
83.0,70.0,54.0,127.0,144.0,93.0,75.0,92.0,92.0,59.033888572581766,65.8,6
83.0,70.0,54.0,127.0,145.0,94.0,75.0,92.0,92.0,59.033888572581766,65.9,6
83.0,70.0,54.0,127.0,145.0,94.0,75.0,92.0,92.0,59.033888572581766,66.0,6
83.0,70.0,54.0,127.0,145.0,94.0,75.0,92.0,92.0,61.26989472816156,66.1,6
83.0,70.0,54.0,127.0,145.0,94.0,75.0,92.0,92.0,61.26989472816156,66.2,6
83.0,70.0,54.0,127.0,145.0,94.0,75.0,92.0,91.0,61.26989472816156,66.3,6
83.0,70.0,54.0,128.0,145.0,94.0,75.0,93.0,91.0,61.26989472816156,66.4,6
83.0,70.0,54.0,128.0,145.0,94.0,75.0,93.0,91.0,61.26989472816156,66.5,6
83.0,70.0,54.0,128.0,145.0,94.0,75.0,93.0,91.0,61.26989472816156,66.6,6
83.0,70.0,54.0,128.0,146.0,94.0,75.0,93.0,91.0,61.26989472816156,66.7,6
83.0,70.0,54.0,128.0,146.0,94.0,75.0,93.0,91.0,61.26989472816156,66.8,6
83.0,70.0,54.0,128.0,146.0,94.0,75.0,93.0,91.0,61.26989472816156,66.9,6
83.0,70.0,54.0,128.0,146.0,94.0,75.0,93.0,91.0,61.26989472816156,67.0,6
83.0,70.0,54.0,128.0,146.0,94.0,75.0,93.0,91.0,61.26989472816156,67.1,6
83.0,70.0,54.0,128.0,146.0,94.0,75.0,93.0,90.0,61.26989472816156,67.2,6
83.0,70.0,54.0,128.0,146.0,95.0,75.0,93.0,90.0,61.26989472816156,67.3,6
83.0,70.0,54.0,128.0,146.0,95.0,75.0,94.0,90.0,61.26989472816156,67.4,6
83.0,70.0,54.0,128.0,147.0,95.0,75.0,94.0,90.0,61.26989472816156,67.5,6
83.0,70.0,54.0,128.0,147.0,95.0,75.0,94.0,90.0,61.26989472816156,67.6,6
83.0,70.0,54.0,128.0,147.0,95.0,75.0,94.0,90.0,61.26989472816156,67.7,6
83.0,70.0,54.0,128.0,147.0,95.0,75.0,94.0,90.0,61.26989472816156,67.8,6
83.0,70.0,55.0,129.0,148.0,96.0,76.0,94.0,90.0,60.8276253029822,67.9,6
83.0,70.0,55.0,128.0,147.0,95.0,75.0,94.0,90.0,60.37383539249432,68.0,6
83.0,70.0,55.0,128.0,147.0,95.0,75.0,94.0,89.0,60.37383539249432,68.1,6
83.0,70.0,55.0,128.0,147.0,95.0,75.0,94.0,89.0,60.37383539249432,68.2,6
83.0,70.0,55.0,128.0,148.0,95.0,75.0,94.0,89.0,60.37383539249432,68.3,6
83.0,70.0,55.0,128.0,148.0,95.0,75.0,95.0,89.0,60.37383539249432,68.4,6
83.0,70.0,55.0,129.0,148.0,95.0,75.0,95.0,89.0,60.37383539249432,68.5,6
83.0,70.0,55.0,128.0,147.0,95.0,75.0,95.0,89.0,60.41522986797286,68.6,6
83.0,70.0,55.0,129.0,148.0,96.0,75.0,95.0,89.0,61.26989472816156,68.7,6
83.0,70.0,55.0,129.0,148.0,96.0,75.0,95.0,89.0,61.26989472816156,68.8,6
83.0,70.0,55.0,129.0,148.0,96.0,75.0,95.0,89.0,61.26989472816156,68.9,6
83.0,70.0,55.0,129.0,148.0,96.0,75.0,95.0,89.0,61.26989472816156,69.0,6
82.0,70.0,55.0,129.0,148.0,96.0,75.0,95.0,88.0,61.26989472816156,69.1,6
82.0,70.0,55.0,129.0,149.0,96.0,75.0,95.0,88.0,61.26989472816156,69.2,6
82.0,70.0,55.0,129.0,149.0,96.0,75.0,95.0,88.0,61.26989472816156,69.3,6
82.0,70.0,55.0,129.0,149.0,96.0,75.0,96.0,88.0,61.26989472816156,69.4,6
82.0,70.0,55.0,129.0,149.0,96.0,75.0,96.0,88.0,61.26989472816156,69.5,6
82.0,70.0,55.0,129.0,149.0,96.0,75.0,96.0,88.0,61.26989472816156,69.6,6
84.0,66.0,54.0,119.0,147.0,89.0,76.0,91.0,83.0,66.2872536767062,69.7,6
84.0,66.0,54.0,119.0,147.0,89.0,76.0,91.0,83.0,66.2872536767062,69.8,6
84.0,66.0,54.0,119.0,147.0,89.0,76.0,91.0,83.0,65.45991139621256,69.9,6
84.0,66.0,54.0,119.0,147.0,89.0,76.0,91.0,83.0,65.45991139621256,70.0,7
84.0,66.0,54.0,119.0,148.0,89.0,76.0,91.0,83.0,65.45991139621256,70.1,7
83.0,66.0,54.0,116.0,138.0,85.0,74.0,90.0,82.0,61.40032573203501,70.2,7
83.0,66.0,55.0,119.0,148.0,89.0,76.0,91.0,83.0,65.45991139621256,70.3,7
83.0,66.0,55.0,119.0,148.0,89.0,75.0,92.0,83.0,65.45991139621256,70.4,7
83.0,66.0,55.0,119.0,148.0,89.0,75.0,92.0,83.0,65.45991139621256,70.5,7
83.0,66.0,55.0,119.0,148.0,89.0,75.0,92.0,83.0,66.03029607687671,70.6,7
83.0,66.0,55.0,119.0,148.0,90.0,75.0,92.0,83.0,66.03029607687671,70.7,7
83.0,66.0,55.0,119.0,148.0,90.0,75.0,92.0,83.0,66.03029607687671,70.8,7
83.0,66.0,55.0,119.0,149.0,90.0,75.0,92.0,83.0,66.85057965343307,70.9,7
83.0,66.0,55.0,119.0,149.0,90.0,75.0,92.0,83.0,66.85057965343307,71.0,7
83.0,65.0,55.0,119.0,149.0,90.0,75.0,92.0,83.0,66.85057965343307,71.1,7
83.0,65.0,55.0,119.0,149.0,90.0,75.0,92.0,83.0,66.85057965343307,71.2,7
83.0,65.0,55.0,119.0,149.0,90.0,75.0,92.0,83.0,66.85057965343307,71.3,7
83.0,65.0,55.0,119.0,149.0,90.0,75.0,92.0,83.0,66.85057965343307,71.4,7
83.0,65.0,55.0,120.0,149.0,90.0,75.0,92.0,83.0,66.85057965343307,71.5,7
83.0,65.0,55.0,120.0,149.0,90.0,75.0,92.0,83.0,66.85057965343307,71.6,7
83.0,65.0,55.0,120.0,149.0,90.0,75.0,92.0,82.0,66.85057965343307,71.7,7
83.0,65.0,55.0,120.0,150.0,90.0,75.0,92.0,82.0,66.85057965343307,71.8,7
83.0,65.0,55.0,120.0,150.0,90.0,75.0,92.0,82.0,67.67569726275453,71.9,7
83.0,65.0,55.0,120.0,150.0,90.0,75.0,93.0,82.0,67.67569726275453,72.0,7
83.0,65.0,55.0,120.0,150.0,90.0,75.0,93.0,82.0,67.11929677819934,72.1,7
83.0,65.0,55.0,120.0,150.0,90.0,75.0,93.0,82.0,67.11929677819934,72.2,7
86.0,67.0,55.0,104.0,129.0,78.0,69.0,88.0,80.0,34.48187929913333,72.3,7
86.0,67.0,55.0,104.0,129.0,78.0,69.0,88.0,80.0,34.48187929913333,72.4,7
86.0,67.0,55.0,104.0,129.0,78.0,69.0,88.0,80.0,35.4400902933387,72.5,7
86.0,67.0,55.0,104.0,129.0,78.0,69.0,88.0,80.0,35.73513677041127,72.6,7
86.0,67.0,55.0,104.0,129.0,79.0,69.0,88.0,80.0,35.73513677041127,72.7,7
85.0,67.0,55.0,104.0,129.0,79.0,69.0,88.0,80.0,35.73513677041127,72.8,7
85.0,67.0,55.0,104.0,129.0,79.0,69.0,88.0,80.0,35.73513677041127,72.9,7
85.0,67.0,55.0,104.0,130.0,79.0,69.0,89.0,80.0,35.73513677041127,73.0,7
85.0,67.0,55.0,104.0,130.0,79.0,69.0,89.0,80.0,35.73513677041127,73.1,7
85.0,67.0,55.0,104.0,130.0,79.0,69.0,89.0,80.0,34.785054261852174,73.2,7
85.0,67.0,55.0,104.0,130.0,79.0,69.0,89.0,80.0,34.785054261852174,73.3,7
85.0,67.0,55.0,104.0,130.0,79.0,69.0,89.0,80.0,35.73513677041127,73.4,7
85.0,67.0,55.0,104.0,130.0,79.0,69.0,89.0,80.0,35.73513677041127,73.5,7
85.0,67.0,55.0,104.0,130.0,79.0,69.0,89.0,80.0,35.73513677041127,73.6,7
85.0,66.0,55.0,104.0,130.0,79.0,69.0,89.0,80.0,35.73513677041127,73.7,7
85.0,66.0,55.0,104.0,130.0,79.0,69.0,89.0,80.0,35.73513677041127,73.8,7
85.0,66.0,55.0,104.0,130.0,79.0,69.0,89.0,80.0,35.73513677041127,73.9,7
85.0,66.0,55.0,104.0,130.0,79.0,69.0,89.0,80.0,34.785054261852174,74.0,7
85.0,66.0,56.0,104.0,130.0,80.0,69.0,89.0,80.0,34.785054261852174,74.1,7
85.0,66.0,56.0,104.0,130.0,80.0,69.0,89.0,80.0,35.73513677041127,74.2,7
85.0,66.0,56.0,104.0,130.0,80.0,69.0,89.0,80.0,35.73513677041127,74.3,7
85.0,66.0,56.0,104.0,130.0,80.0,69.0,89.0,80.0,35.73513677041127,74.4,7
85.0,66.0,56.0,104.0,130.0,80.0,69.0,89.0,80.0,35.73513677041127,74.5,7
85.0,66.0,56.0,104.0,130.0,80.0,69.0,89.0,80.0,35.73513677041127,74.6,7
85.0,66.0,56.0,104.0,131.0,80.0,69.0,89.0,80.0,35.73513677041127,74.7,7
85.0,66.0,56.0,104.0,131.0,80.0,69.0,89.0,80.0,34.785054261852174,74.8,7
85.0,66.0,56.0,104.0,131.0,80.0,69.0,90.0,80.0,34.785054261852174,74.9,7
85.0,66.0,56.0,104.0,131.0,80.0,69.0,90.0,80.0,35.73513677041127,75.0,7
85.0,66.0,56.0,104.0,131.0,80.0,69.0,90.0,80.0,35.73513677041127,75.1,7
85.0,66.0,56.0,104.0,131.0,80.0,69.0,90.0,80.0,35.73513677041127,75.2,7
85.0,66.0,56.0,104.0,131.0,81.0,69.0,90.0,80.0,35.73513677041127,75.3,7
85.0,66.0,56.0,104.0,131.0,81.0,69.0,90.0,80.0,35.73513677041127,75.4,7
85.0,66.0,56.0,104.0,131.0,81.0,69.0,90.0,80.0,34.785054261852174,75.5,7
85.0,66.0,56.0,104.0,131.0,81.0,69.0,90.0,80.0,34.785054261852174,75.6,7
85.0,66.0,56.0,104.0,131.0,81.0,69.0,90.0,80.0,35.73513677041127,75.7,7
85.0,66.0,56.0,104.0,131.0,81.0,69.0,90.0,80.0,35.73513677041127,75.8,7
85.0,66.0,56.0,104.0,131.0,81.0,69.0,90.0,80.0,35.73513677041127,75.9,7
85.0,66.0,56.0,104.0,131.0,81.0,69.0,90.0,80.0,35.73513677041127,76.0,7
85.0,66.0,56.0,104.0,131.0,81.0,69.0,90.0,80.0,35.73513677041127,76.1,7
85.0,66.0,56.0,104.0,131.0,81.0,69.0,90.0,80.0,34.785054261852174,76.2,7
85.0,66.0,56.0,104.0,131.0,81.0,69.0,90.0,80.0,34.785054261852174,76.3,7
85.0,66.0,57.0,104.0,131.0,81.0,69.0,90.0,80.0,35.73513677041127,76.4,7
85.0,66.0,57.0,104.0,131.0,81.0,69.0,90.0,80.0,35.73513677041127,76.5,7
84.0,66.0,57.0,104.0,131.0,82.0,69.0,90.0,80.0,35.73513677041127,76.6,7
84.0,66.0,57.0,104.0,131.0,82.0,69.0,90.0,80.0,35.73513677041127,76.7,7
84.0,66.0,57.0,104.0,131.0,82.0,69.0,90.0,80.0,35.73513677041127,76.8,7
84.0,66.0,57.0,104.0,131.0,82.0,69.0,90.0,80.0,34.785054261852174,76.9,7
84.0,66.0,57.0,104.0,131.0,82.0,69.0,90.0,80.0,35.73513677041127,77.0,7
84.0,66.0,57.0,104.0,131.0,82.0,69.0,90.0,80.0,35.73513677041127,77.1,7
84.0,66.0,57.0,104.0,131.0,82.0,69.0,90.0,80.0,35.73513677041127,77.2,7
84.0,66.0,57.0,104.0,131.0,82.0,69.0,91.0,80.0,35.73513677041127,77.3,7
84.0,66.0,57.0,104.0,131.0,82.0,69.0,91.0,80.0,35.73513677041127,77.4,7
84.0,66.0,57.0,104.0,131.0,82.0,69.0,91.0,80.0,34.785054261852174,77.5,7
84.0,66.0,57.0,104.0,131.0,82.0,69.0,91.0,80.0,34.785054261852174,77.6,7
84.0,66.0,57.0,104.0,131.0,82.0,69.0,91.0,80.0,35.73513677041127,77.7,7
84.0,66.0,57.0,104.0,131.0,82.0,69.0,91.0,81.0,35.73513677041127,77.8,7
84.0,66.0,57.0,104.0,131.0,83.0,69.0,91.0,81.0,35.73513677041127,77.9,7
84.0,66.0,57.0,104.0,131.0,83.0,69.0,91.0,81.0,35.73513677041127,78.0,7
84.0,66.0,57.0,104.0,131.0,83.0,69.0,91.0,81.0,34.785054261852174,78.1,7
84.0,65.0,57.0,104.0,131.0,83.0,69.0,91.0,81.0,35.73513677041127,78.2,7
84.0,65.0,57.0,104.0,131.0,83.0,69.0,91.0,81.0,35.73513677041127,78.3,7
84.0,65.0,58.0,104.0,131.0,83.0,69.0,91.0,81.0,35.73513677041127,78.4,7
84.0,65.0,58.0,104.0,131.0,83.0,69.0,91.0,81.0,35.73513677041127,78.5,7
84.0,65.0,58.0,104.0,131.0,83.0,69.0,91.0,81.0,34.785054261852174,78.6,7
84.0,65.0,58.0,104.0,131.0,83.0,69.0,91.0,81.0,34.785054261852174,78.7,7
84.0,65.0,58.0,104.0,131.0,83.0,69.0,91.0,81.0,66.30987860040162,78.8,7
84.0,65.0,58.0,104.0,131.0,83.0,69.0,91.0,81.0,66.30987860040162,78.9,7
84.0,65.0,58.0,104.0,131.0,83.0,69.0,91.0,81.0,66.30987860040162,79.0,7
83.0,65.0,58.0,104.0,131.0,83.0,69.0,91.0,81.0,66.30987860040162,79.1,7
83.0,65.0,58.0,104.0,131.0,84.0,69.0,91.0,81.0,66.30987860040162,79.2,7
83.0,65.0,58.0,104.0,131.0,84.0,69.0,91.0,81.0,66.30987860040162,79.3,7
83.0,65.0,58.0,104.0,131.0,84.0,69.0,91.0,81.0,66.30987860040162,79.4,7
83.0,65.0,58.0,104.0,131.0,84.0,69.0,91.0,81.0,66.30987860040162,79.5,7
83.0,65.0,58.0,104.0,131.0,84.0,69.0,91.0,81.0,66.30987860040162,79.6,7
83.0,65.0,58.0,104.0,131.0,84.0,69.0,92.0,81.0,66.30987860040162,79.7,7
83.0,65.0,58.0,104.0,131.0,84.0,69.0,92.0,81.0,66.30987860040162,79.8,7
83.0,65.0,58.0,104.0,131.0,84.0,69.0,92.0,81.0,66.30987860040162,79.9,7
83.0,65.0,59.0,104.0,131.0,84.0,69.0,92.0,81.0,66.30987860040162,80.0,8
83.0,65.0,59.0,104.0,131.0,84.0,69.0,92.0,81.0,66.30987860040162,80.1,8
83.0,65.0,59.0,104.0,131.0,84.0,69.0,92.0,81.0,66.30987860040162,80.2,8
83.0,65.0,59.0,104.0,131.0,84.0,69.0,92.0,81.0,66.30987860040162,80.3,8
83.0,65.0,59.0,104.0,131.0,84.0,69.0,92.0,81.0,66.30987860040162,80.4,8
83.0,65.0,59.0,104.0,131.0,85.0,69.0,92.0,81.0,66.30987860040162,80.5,8
83.0,65.0,59.0,104.0,131.0,85.0,69.0,92.0,81.0,66.30987860040162,80.6,8
83.0,65.0,59.0,104.0,131.0,85.0,69.0,92.0,81.0,66.30987860040162,80.7,8
83.0,65.0,59.0,104.0,131.0,85.0,69.0,92.0,81.0,66.30987860040162,80.8,8
83.0,65.0,59.0,104.0,131.0,85.0,69.0,92.0,81.0,66.30987860040162,80.9,8
83.0,65.0,59.0,104.0,131.0,85.0,69.0,92.0,81.0,66.30987860040162,81.0,8
83.0,65.0,59.0,104.0,131.0,85.0,69.0,92.0,81.0,66.30987860040162,81.1,8
83.0,65.0,59.0,104.0,131.0,85.0,69.0,92.0,81.0,66.30987860040162,81.2,8
82.0,65.0,59.0,104.0,131.0,85.0,69.0,92.0,81.0,65.92419889539804,81.3,8
82.0,65.0,60.0,104.0,131.0,85.0,69.0,92.0,81.0,66.30987860040162,81.4,8
82.0,65.0,60.0,104.0,130.0,85.0,69.0,92.0,81.0,66.30987860040162,81.5,8
82.0,65.0,60.0,103.0,130.0,85.0,69.0,92.0,81.0,66.30987860040162,81.6,8
82.0,65.0,60.0,103.0,130.0,85.0,69.0,92.0,81.0,66.30987860040162,81.7,8
82.0,65.0,60.0,103.0,130.0,85.0,69.0,92.0,81.0,66.30987860040162,81.8,8
82.0,65.0,60.0,103.0,130.0,86.0,69.0,92.0,81.0,66.30987860040162,81.9,8
82.0,65.0,60.0,103.0,130.0,86.0,69.0,92.0,81.0,66.30987860040162,82.0,8
82.0,65.0,60.0,103.0,130.0,86.0,69.0,92.0,82.0,66.30987860040162,82.1,8
82.0,65.0,60.0,103.0,130.0,86.0,69.0,92.0,82.0,66.30987860040162,82.2,8
82.0,65.0,60.0,103.0,130.0,86.0,69.0,92.0,82.0,66.30987860040162,82.3,8
82.0,65.0,60.0,103.0,130.0,86.0,69.0,93.0,82.0,66.30987860040162,82.4,8
82.0,65.0,60.0,103.0,130.0,86.0,69.0,93.0,82.0,66.30987860040162,82.5,8
82.0,65.0,60.0,103.0,130.0,86.0,69.0,93.0,82.0,66.30987860040162,82.6,8
82.0,65.0,61.0,103.0,130.0,86.0,69.0,93.0,82.0,66.30987860040162,82.7,8
82.0,65.0,61.0,103.0,130.0,86.0,69.0,93.0,82.0,66.30987860040162,82.8,8
82.0,64.0,61.0,103.0,130.0,86.0,69.0,93.0,82.0,66.30987860040162,82.9,8
82.0,64.0,61.0,103.0,130.0,86.0,69.0,93.0,82.0,66.30987860040162,83.0,8
82.0,64.0,61.0,103.0,130.0,86.0,69.0,93.0,82.0,66.30987860040162,83.1,8
81.0,64.0,61.0,103.0,130.0,87.0,69.0,93.0,82.0,66.30987860040162,83.2,8
81.0,64.0,61.0,103.0,129.0,87.0,69.0,93.0,82.0,66.30987860040162,83.3,8
